pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	16000001	16500000	-2.2078298785159362e-17	24
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	16500001	17000000	0.3421052631578947	37
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	17000001	17500000	0.1485507246376811	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	17500001	18000000	0.006410256410256283	17
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	18000001	18500000	-1.0408340855860839e-16	23
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	18500001	19000000	-1.0408340855860839e-16	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	19000001	19500000	-0.006971340046475533	45
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	19500001	20000000	0.14999999999999994	40
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	20000001	20500000	0.10714285714285701	19
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	20500001	21000000	0.04270936465125808	46
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	21000001	21500000	NA	19
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	21500001	22000000	NA	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	22000001	22500000	-0.05263157894736834	21
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	22500001	23000000	NA	12
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	23000001	23500000	-0.009615384615384614	15
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	23500001	24000000	NA	11
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	24000001	24500000	NA	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	24500001	25000000	NA	18
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	25000001	25500000	-8.425799740458776e-17	32
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	25500001	26000000	0.1176470588235294	42
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	26000001	26500000	NA	18
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	26500001	27000000	-0.07758620689655171	28
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	27000001	27500000	-0.020408163265306128	17
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	27500001	28000000	0.16666666666666666	12
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	28000001	28500000	NA	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	28500001	29000000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	29000001	29500000	-1.0408340855860839e-16	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	29500001	30000000	-0.1111111111111105	23
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	30000001	30500000	0.3571428571428571	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	30500001	31000000	-0.02941176470588205	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	31000001	31500000	0.29878048780487804	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	31500001	32000000	0.01185120158016025	21
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	32000001	32500000	0.1216216216216216	14
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	32500001	33000000	0.09482758620689663	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	33000001	33500000	0.5535714285714285	28
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	33500001	34000000	0.16666666666666666	20
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	34000001	34500000	0.37499999999999994	13
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	34500001	35000000	0.1249999999999995	11
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	35000001	35500000	0.24999999999999992	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	35500001	36000000	0.09722222222222221	12
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	36000001	36500000	NA	12
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	36500001	37000000	0.06691028225806459	20
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	37000001	37500000	0.10714285714285714	24
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	37500001	38000000	0.09999999999999959	37
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	38000001	38500000	-1.0408340855860839e-16	18
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	38500001	39000000	-1.0408340855860839e-16	21
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	39000001	39500000	-0.022727272727272492	21
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	39500001	40000000	NA	23
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	40000001	40500000	-1.0408340855860839e-16	15
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	40500001	41000000	NA	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	41000001	41500000	NA	21
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	41500001	42000000	NA	13
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	42000001	42500000	-6.938893903907226e-17	38
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	42500001	43000000	0.04573475508163928	61
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	43000001	43500000	-0.026658767772511784	34
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	43500001	44000000	0.1249999999999995	27
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	44000001	44500000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	44500001	45000000	0.16666666666666666	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	45000001	45500000	NA	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	45500001	46000000	NA	9
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	46000001	46500000	-7.324388009679851e-17	29
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	46500001	47000000	-0.08870967741935466	17
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	47000001	47500000	0.40224159402241594	21
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	47500001	48000000	-0.08113562970936482	28
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	48000001	48500000	0.16666666666666666	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	48500001	49000000	-0.06958762886597937	33
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	49000001	49500000	-0.09362654727416383	27
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	49500001	50000000	-0.10097265023112474	31
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	50000001	50500000	0.14499972631233235	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	50500001	51000000	0.21874999999999997	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	51000001	51500000	0.0361445783132529	32
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	51500001	52000000	NA	18
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	52000001	52500000	0.271632937892533	38
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	52500001	53000000	0.2938086303939962	31
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	53000001	53500000	0.022727272727272634	18
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	53500001	54000000	-0.05769230769230769	8
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	54500001	55000000	0.056451612903225847	18
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	55000001	55500000	-0.1020119013884952	52
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	55500001	56000000	-0.10294117647058822	23
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	56000001	56500000	0.13397060921672133	40
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	56500001	57000000	-0.0775862068965517	19
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	57000001	57500000	-0.010638297872340432	30
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	57500001	58000000	0.18818942984982062	49
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	58000001	58500000	-0.10065561126108737	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	58500001	59000000	0.2236842105263157	27
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	59000001	59500000	0.08018867924528299	24
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	59500001	60000000	-0.07142857142857142	25
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	60000001	60500000	0.0982142857142857	91
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	60500001	61000000	0.14243437982501284	75
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	61000001	61500000	0.21874999999999997	49
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	61500001	62000000	0.030172413793103255	39
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	62000001	62500000	-0.06827197438931018	31
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	62500001	63000000	-0.017857142857142853	61
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	63000001	63500000	-0.0326086956521739	18
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	63500001	64000000	-0.14130434782608675	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	64000001	64500000	-0.2157935887412041	31
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	64500001	65000000	-0.02942368485044985	37
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	65000001	65500000	NA	10
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	65500001	66000000	-0.17220216606498184	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	66000001	66500000	0.09722222222222231	33
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	66500001	67000000	NA	12
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	67000001	67500000	0.0	13
AtlanticForest_Ibateguara	InambariE	chr_Z	3000001	3500000	0.04347826086956493	11
AtlanticForest_Ibateguara	InambariE	chr_Z	3500001	4000000	0.05918057663125932	14
AtlanticForest_Ibateguara	InambariE	chr_Z	4000001	4500000	NA	15
AtlanticForest_Ibateguara	InambariE	chr_Z	4500001	5000000	-0.008808323227165502	31
AtlanticForest_Ibateguara	InambariE	chr_Z	5000001	5500000	0.2222222222222222	9
AtlanticForest_Ibateguara	InambariE	chr_Z	5500001	6000000	0.01142131979695409	28
AtlanticForest_Ibateguara	InambariE	chr_Z	6000001	6500000	0.00045502806006355467	47
AtlanticForest_Ibateguara	InambariE	chr_Z	6500001	7000000	0.4181782908138519	65
AtlanticForest_Ibateguara	InambariE	chr_Z	7000001	7500000	0.2962962962962962	69
AtlanticForest_Ibateguara	InambariE	chr_Z	7500001	8000000	0.06949535917635118	45
AtlanticForest_Ibateguara	InambariE	chr_Z	8000001	8500000	0.06898850191634719	80
AtlanticForest_Ibateguara	InambariE	chr_Z	8500001	9000000	0.16666666666666666	4
AtlanticForest_Ibateguara	InambariE	chr_Z	9000001	9500000	0.1721673667557689	47
AtlanticForest_Ibateguara	InambariE	chr_Z	9500001	10000000	-0.03198078211560146	40
AtlanticForest_Ibateguara	InambariE	chr_Z	10000001	10500000	0.17470990131222203	31
AtlanticForest_Ibateguara	InambariE	chr_Z	10500001	11000000	0.2772625519667412	14
AtlanticForest_Ibateguara	InambariE	chr_Z	11000001	11500000	0.1068326577880717	22
AtlanticForest_Ibateguara	InambariE	chr_Z	11500001	12000000	0.2604501607717042	23
AtlanticForest_Ibateguara	InambariE	chr_Z	12000001	12500000	-0.026011560693641397	28
AtlanticForest_Ibateguara	InambariE	chr_Z	12500001	13000000	-0.10576923076923077	28
AtlanticForest_Ibateguara	InambariE	chr_Z	13000001	13500000	0.062499999999999646	9
AtlanticForest_Ibateguara	InambariE	chr_Z	13500001	14000000	0.08333333333333333	22
AtlanticForest_Ibateguara	InambariE	chr_Z	14000001	14500000	0.04933361994840911	17
AtlanticForest_Ibateguara	InambariE	chr_Z	14500001	15000000	-0.03077135366358494	32
AtlanticForest_Ibateguara	InambariE	chr_Z	15000001	15500000	-0.005603985056039737	25
AtlanticForest_Ibateguara	InambariE	chr_Z	15500001	16000000	-3.469446951953614e-17	26
AtlanticForest_Ibateguara	InambariE	chr_Z	16000001	16500000	0.3433895297249335	24
AtlanticForest_Ibateguara	InambariE	chr_Z	16500001	17000000	0.5517391304347825	37
AtlanticForest_Ibateguara	InambariE	chr_Z	17000001	17500000	0.1443707599664609	22
AtlanticForest_Ibateguara	InambariE	chr_Z	17500001	18000000	0.07845579078455768	17
AtlanticForest_Ibateguara	InambariE	chr_Z	18000001	18500000	0.0	23
AtlanticForest_Ibateguara	InambariE	chr_Z	18500001	19000000	-0.013615733736762252	16
AtlanticForest_Ibateguara	InambariE	chr_Z	19000001	19500000	-0.013615733736762252	45
AtlanticForest_Ibateguara	InambariE	chr_Z	19500001	20000000	0.22347629796839721	40
AtlanticForest_Ibateguara	InambariE	chr_Z	20000001	20500000	0.4936708860759494	19
AtlanticForest_Ibateguara	InambariE	chr_Z	20500001	21000000	0.1287202526927076	46
AtlanticForest_Ibateguara	InambariE	chr_Z	21000001	21500000	0.0	19
AtlanticForest_Ibateguara	InambariE	chr_Z	21500001	22000000	NA	6
AtlanticForest_Ibateguara	InambariE	chr_Z	22000001	22500000	0.12921084733039317	21
AtlanticForest_Ibateguara	InambariE	chr_Z	22500001	23000000	NA	12
AtlanticForest_Ibateguara	InambariE	chr_Z	23000001	23500000	-0.018564620527775785	15
AtlanticForest_Ibateguara	InambariE	chr_Z	23500001	24000000	NA	11
AtlanticForest_Ibateguara	InambariE	chr_Z	24000001	24500000	0.062499999999999646	7
AtlanticForest_Ibateguara	InambariE	chr_Z	24500001	25000000	0.03169014084506979	18
AtlanticForest_Ibateguara	InambariE	chr_Z	25000001	25500000	0.004325536686959322	32
AtlanticForest_Ibateguara	InambariE	chr_Z	25500001	26000000	0.2991102581995813	42
AtlanticForest_Ibateguara	InambariE	chr_Z	26000001	26500000	0.09999999999999999	18
AtlanticForest_Ibateguara	InambariE	chr_Z	26500001	27000000	0.022907239819004506	28
AtlanticForest_Ibateguara	InambariE	chr_Z	27000001	27500000	0.10973997355663288	17
AtlanticForest_Ibateguara	InambariE	chr_Z	27500001	28000000	NA	12
AtlanticForest_Ibateguara	InambariE	chr_Z	28000001	28500000	NA	4
AtlanticForest_Ibateguara	InambariE	chr_Z	28500001	29000000	NA	1
AtlanticForest_Ibateguara	InambariE	chr_Z	29000001	29500000	-1.0408340855860839e-16	6
AtlanticForest_Ibateguara	InambariE	chr_Z	29500001	30000000	0.6062618595825428	23
AtlanticForest_Ibateguara	InambariE	chr_Z	30000001	30500000	0.20368818105616093	16
AtlanticForest_Ibateguara	InambariE	chr_Z	30500001	31000000	-0.013615733736762203	16
AtlanticForest_Ibateguara	InambariE	chr_Z	31000001	31500000	0.366182784706604	7
AtlanticForest_Ibateguara	InambariE	chr_Z	31500001	32000000	0.5704100631215658	21
AtlanticForest_Ibateguara	InambariE	chr_Z	32000001	32500000	0.09522072236410059	14
AtlanticForest_Ibateguara	InambariE	chr_Z	32500001	33000000	0.0860981070628942	22
AtlanticForest_Ibateguara	InambariE	chr_Z	33000001	33500000	0.07146516393442608	28
AtlanticForest_Ibateguara	InambariE	chr_Z	33500001	34000000	0.8255813953488371	20
AtlanticForest_Ibateguara	InambariE	chr_Z	34000001	34500000	0.5646437994722955	13
AtlanticForest_Ibateguara	InambariE	chr_Z	34500001	35000000	0.08333333333333301	11
AtlanticForest_Ibateguara	InambariE	chr_Z	35000001	35500000	NA	4
AtlanticForest_Ibateguara	InambariE	chr_Z	35500001	36000000	0.15428571428571428	12
AtlanticForest_Ibateguara	InambariE	chr_Z	36000001	36500000	0.16666666666666666	12
AtlanticForest_Ibateguara	InambariE	chr_Z	36500001	37000000	0.14245297446092672	20
AtlanticForest_Ibateguara	InambariE	chr_Z	37000001	37500000	0.0983606557377049	24
AtlanticForest_Ibateguara	InambariE	chr_Z	37500001	38000000	0.008653846153845937	37
AtlanticForest_Ibateguara	InambariE	chr_Z	38000001	38500000	0.08320493066255766	18
AtlanticForest_Ibateguara	InambariE	chr_Z	38500001	39000000	-0.02601156069364108	21
AtlanticForest_Ibateguara	InambariE	chr_Z	39000001	39500000	0.2011340893929285	21
AtlanticForest_Ibateguara	InambariE	chr_Z	39500001	40000000	0.10581683168316823	23
AtlanticForest_Ibateguara	InambariE	chr_Z	40000001	40500000	-0.02601156069364108	15
AtlanticForest_Ibateguara	InambariE	chr_Z	40500001	41000000	0.062499999999999646	6
AtlanticForest_Ibateguara	InambariE	chr_Z	41000001	41500000	0.033333333333333125	21
AtlanticForest_Ibateguara	InambariE	chr_Z	41500001	42000000	1.0000000000000002	13
AtlanticForest_Ibateguara	InambariE	chr_Z	42000001	42500000	-0.0136157337367622	38
AtlanticForest_Ibateguara	InambariE	chr_Z	42500001	43000000	0.002214566929133782	61
AtlanticForest_Ibateguara	InambariE	chr_Z	43000001	43500000	-0.051461245235069855	34
AtlanticForest_Ibateguara	InambariE	chr_Z	43500001	44000000	0.04644786710749111	27
AtlanticForest_Ibateguara	InambariE	chr_Z	44000001	44500000	0.062499999999999646	1
AtlanticForest_Ibateguara	InambariE	chr_Z	44500001	45000000	0.3501693871265783	7
AtlanticForest_Ibateguara	InambariE	chr_Z	45000001	45500000	-1.0408340855860839e-16	5
AtlanticForest_Ibateguara	InambariE	chr_Z	45500001	46000000	0.2767653758542142	9
AtlanticForest_Ibateguara	InambariE	chr_Z	46000001	46500000	-0.032608695652173905	29
AtlanticForest_Ibateguara	InambariE	chr_Z	46500001	47000000	0.165369043911554	17
AtlanticForest_Ibateguara	InambariE	chr_Z	47000001	47500000	-0.062499999999999986	21
AtlanticForest_Ibateguara	InambariE	chr_Z	47500001	48000000	-0.08667360749609569	28
AtlanticForest_Ibateguara	InambariE	chr_Z	48000001	48500000	0.09125046939541871	5
AtlanticForest_Ibateguara	InambariE	chr_Z	48500001	49000000	0.12967544753311014	33
AtlanticForest_Ibateguara	InambariE	chr_Z	49000001	49500000	0.017857142857142853	27
AtlanticForest_Ibateguara	InambariE	chr_Z	49500001	50000000	-0.035901271503365695	31
AtlanticForest_Ibateguara	InambariE	chr_Z	50000001	50500000	0.07695513265731338	22
AtlanticForest_Ibateguara	InambariE	chr_Z	50500001	51000000	0.8761339846475927	22
AtlanticForest_Ibateguara	InambariE	chr_Z	51000001	51500000	0.06057945566286223	32
AtlanticForest_Ibateguara	InambariE	chr_Z	51500001	52000000	NA	18
AtlanticForest_Ibateguara	InambariE	chr_Z	52000001	52500000	0.2857142857142857	38
AtlanticForest_Ibateguara	InambariE	chr_Z	52500001	53000000	0.1347180819690424	31
AtlanticForest_Ibateguara	InambariE	chr_Z	53000001	53500000	0.09439754412893323	18
AtlanticForest_Ibateguara	InambariE	chr_Z	53500001	54000000	0.20833333333333331	8
AtlanticForest_Ibateguara	InambariE	chr_Z	54500001	55000000	0.10843373493975902	18
AtlanticForest_Ibateguara	InambariE	chr_Z	55000001	55500000	-0.02263202011735132	52
AtlanticForest_Ibateguara	InambariE	chr_Z	55500001	56000000	0.029946328372773875	23
AtlanticForest_Ibateguara	InambariE	chr_Z	56000001	56500000	0.0684703346536594	40
AtlanticForest_Ibateguara	InambariE	chr_Z	56500001	57000000	0.09295015716210112	19
AtlanticForest_Ibateguara	InambariE	chr_Z	57000001	57500000	0.049362666993504056	30
AtlanticForest_Ibateguara	InambariE	chr_Z	57500001	58000000	0.18096745150465166	49
AtlanticForest_Ibateguara	InambariE	chr_Z	58000001	58500000	-0.1106006661306993	22
AtlanticForest_Ibateguara	InambariE	chr_Z	58500001	59000000	0.014461703267273585	27
AtlanticForest_Ibateguara	InambariE	chr_Z	59000001	59500000	0.031690140845070526	24
AtlanticForest_Ibateguara	InambariE	chr_Z	59500001	60000000	0.31458219552157285	25
AtlanticForest_Ibateguara	InambariE	chr_Z	60000001	60500000	0.07865501407198935	91
AtlanticForest_Ibateguara	InambariE	chr_Z	60500001	61000000	0.1402985509994239	75
AtlanticForest_Ibateguara	InambariE	chr_Z	61000001	61500000	0.08132276024970478	49
AtlanticForest_Ibateguara	InambariE	chr_Z	61500001	62000000	0.11787232412974376	39
AtlanticForest_Ibateguara	InambariE	chr_Z	62000001	62500000	0.018105437548074088	31
AtlanticForest_Ibateguara	InambariE	chr_Z	62500001	63000000	0.18995243757431626	61
AtlanticForest_Ibateguara	InambariE	chr_Z	63000001	63500000	0.04595310136157317	18
AtlanticForest_Ibateguara	InambariE	chr_Z	63500001	64000000	0.030235988200589873	16
AtlanticForest_Ibateguara	InambariE	chr_Z	64000001	64500000	0.02501256427107899	31
AtlanticForest_Ibateguara	InambariE	chr_Z	64500001	65000000	0.05027932960893847	37
AtlanticForest_Ibateguara	InambariE	chr_Z	65000001	65500000	NA	10
AtlanticForest_Ibateguara	InambariE	chr_Z	65500001	66000000	0.291044776119403	16
AtlanticForest_Ibateguara	InambariE	chr_Z	66000001	66500000	0.07104492187500003	33
AtlanticForest_Ibateguara	InambariE	chr_Z	66500001	67000000	0.016791044776119014	12
AtlanticForest_Ibateguara	InambariE	chr_Z	67000001	67500000	0.8055555555555556	13
AtlanticForest_Ibateguara	InambariW	chr_Z	3000001	3500000	0.09090909090909094	11
AtlanticForest_Ibateguara	InambariW	chr_Z	3500001	4000000	0.0993615610138953	14
AtlanticForest_Ibateguara	InambariW	chr_Z	4000001	4500000	-0.07366482504604015	15
AtlanticForest_Ibateguara	InambariW	chr_Z	4500001	5000000	-0.04984636269317763	31
AtlanticForest_Ibateguara	InambariW	chr_Z	5000001	5500000	-0.04760196343829926	9
AtlanticForest_Ibateguara	InambariW	chr_Z	5500001	6000000	-0.022773809434842675	28
AtlanticForest_Ibateguara	InambariW	chr_Z	6000001	6500000	0.022532215515496896	47
AtlanticForest_Ibateguara	InambariW	chr_Z	6500001	7000000	0.14315937093527675	65
AtlanticForest_Ibateguara	InambariW	chr_Z	7000001	7500000	0.06077245193571344	69
AtlanticForest_Ibateguara	InambariW	chr_Z	7500001	8000000	0.020909731342563617	45
AtlanticForest_Ibateguara	InambariW	chr_Z	8000001	8500000	0.013862332758776987	80
AtlanticForest_Ibateguara	InambariW	chr_Z	8500001	9000000	0.04031496062992101	4
AtlanticForest_Ibateguara	InambariW	chr_Z	9000001	9500000	0.053973230648659776	47
AtlanticForest_Ibateguara	InambariW	chr_Z	9500001	10000000	0.061574626584281936	40
AtlanticForest_Ibateguara	InambariW	chr_Z	10000001	10500000	0.06696053385616667	31
AtlanticForest_Ibateguara	InambariW	chr_Z	10500001	11000000	0.23506354424409479	14
AtlanticForest_Ibateguara	InambariW	chr_Z	11000001	11500000	0.21199134711656245	22
AtlanticForest_Ibateguara	InambariW	chr_Z	11500001	12000000	0.005017483392470388	23
AtlanticForest_Ibateguara	InambariW	chr_Z	12000001	12500000	0.004507761997437177	28
AtlanticForest_Ibateguara	InambariW	chr_Z	12500001	13000000	-0.014773627405307488	28
AtlanticForest_Ibateguara	InambariW	chr_Z	13000001	13500000	-0.01793833641273247	9
AtlanticForest_Ibateguara	InambariW	chr_Z	13500001	14000000	0.2133860712559124	22
AtlanticForest_Ibateguara	InambariW	chr_Z	14000001	14500000	0.19342053111375296	17
AtlanticForest_Ibateguara	InambariW	chr_Z	14500001	15000000	0.017093077807012465	32
AtlanticForest_Ibateguara	InambariW	chr_Z	15000001	15500000	-0.02469735918245428	25
AtlanticForest_Ibateguara	InambariW	chr_Z	15500001	16000000	-0.024270402834785376	26
AtlanticForest_Ibateguara	InambariW	chr_Z	16000001	16500000	0.21824752842299883	24
AtlanticForest_Ibateguara	InambariW	chr_Z	16500001	17000000	0.38853650993232736	37
AtlanticForest_Ibateguara	InambariW	chr_Z	17000001	17500000	0.11718229842641512	22
