pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	12500001	13000000	0.001918092275790565	395	74	38580	920
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	13000001	13500000	0.0006211180124223603	170	10	16100	900
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	13500001	14000000	0.0	422	0	42200	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	14000001	14500000	0.0033148093984595884	444	136	41028	3372
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	14500001	15000000	0.0009249300924930093	940	86	92980	1020
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	15000001	15500000	0.00048721071863581	849	40	82100	2800
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	15500001	16000000	0.0007035647279549719	452	30	42640	2560
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	16000001	16500000	0.002125193199381762	531	110	51760	1340
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	16500001	17000000	0.003660606060606061	854	302	82500	2900
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	17000001	17500000	0.004774823657080846	384	176	36860	1540
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	17500001	18000000	0.0029545454545454545	264	78	26400	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	18000001	18500000	0.0010790114862513052	611	62	57460	3640
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	18500001	19000000	0.00045248868778280545	677	30	66300	1400
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	19000001	19500000	0.0007508294045748211	1178	86	114540	3260
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	19500001	20000000	0.0016509433962264152	775	126	76320	1180
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	20000001	20500000	0.0014545454545454545	550	80	55000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	20500001	21000000	0.004680832535051816	988	430	91864	6936
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	21000001	21500000	0.0	491	0	45100	4000
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	21500001	22000000	0.0	256	0	25600	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	22000001	22500000	0.002425531914893617	470	114	47000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	22500001	23000000	0.0003094910591471802	620	18	58160	3840
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	23000001	23500000	0.002655771195097038	403	104	39160	1140
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	23500001	24000000	0.001037037037037037	405	42	40500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	24000001	24500000	0.0	223	0	21260	1040
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	24500001	25000000	0.0002173913043478261	460	10	46000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	25000001	25500000	0.000794912559618442	1022	80	100640	1560
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	25500001	26000000	0.0017190484459107484	1192	198	115180	4020
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	26000001	26500000	0.0	413	0	41300	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	26500001	27000000	0.0011915673693858844	669	78	65460	1440
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	27000001	27500000	0.0015924601884952877	617	98	61540	160
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	27500001	28000000	0.001293103448275862	232	30	23200	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	28000001	28500000	0.0	171	0	15680	1420
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	28500001	29000000	0.0	79	0	7900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	29000001	29500000	0.0007936507936507937	252	20	25200	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	29500001	30000000	0.001282051282051282	574	70	54600	2800
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	30000001	30500000	0.002328675981370592	315	70	30060	1440
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	30500001	31000000	0.003898458748866727	456	172	44120	1480
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	31000001	31500000	0.008433734939759036	249	210	24900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	31500001	32000000	0.0011526370939573874	604	66	57260	3140
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	32000001	32500000	0.0021574344023323616	343	74	34300	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	32500001	33000000	0.0019808743169398907	599	116	58560	1340
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	33000001	33500000	0.001391767841279242	703	94	67540	2760
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	33500001	34000000	0.0015082450730660947	614	90	59672	1728
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	34000001	34500000	0.0006722689075630252	595	40	59500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	34500001	35000000	0.0011235955056179776	178	20	17800	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	35000001	35500000	0.002830188679245283	106	30	10600	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	35500001	36000000	0.0015417558886509637	467	72	46700	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	36000001	36500000	0.0	539	0	53900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	36500001	37000000	0.0016429963798384852	758	118	71820	3980
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	37000001	37500000	0.0006997667444185271	625	42	60020	2480
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	37500001	38000000	0.000717154331612163	735	50	69720	3780
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	38000001	38500000	0.0003745318352059925	534	20	53400	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	38500001	39000000	0.00046875	655	30	64000	1500
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	39000001	39500000	0.0009482758620689655	464	44	46400	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	39500001	40000000	0.001763668430335097	581	100	56700	1400
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	40000001	40500000	0.00021949078138718174	483	10	45560	2740
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	40500001	41000000	0.0	213	0	19020	2280
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	41000001	41500000	0.00037764350453172205	549	20	52960	1940
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	41500001	42000000	0.002008032128514056	249	50	24900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	42000001	42500000	0.0010121121619379458	1216	122	120540	1060
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	42500001	43000000	0.0013052845013306299	1621	206	157820	4280
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	43000001	43500000	0.0006790018672551349	1222	80	117820	4380
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	43500001	44000000	0.00038595137012736397	526	20	51820	780
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	44000001	44500000	0.0	55	0	5500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	44500001	45000000	0.0018072289156626507	166	30	16600	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	45000001	45500000	0.0	282	0	27400	800
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	45500001	46000000	0.0	255	0	24040	1460
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	46000001	46500000	0.0017076502732240437	1155	190	111264	4236
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	46500001	47000000	0.0019076923076923077	325	62	32500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	47000001	47500000	0.004241719930273097	367	146	34420	2280
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	47500001	48000000	0.0012168622338113862	483	56	46020	2280
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	48000001	48500000	0.001935483870967742	155	30	15500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	48500001	49000000	0.004690831556503198	469	220	46900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	49000001	49500000	0.0038268792710706152	470	168	43900	3100
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	49500001	50000000	0.0016776981062695349	914	146	87024	4376
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	50000001	50500000	0.004640238313473878	417	162	34912	6788
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	50500001	51000000	0.001937046004842615	413	80	41300	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	51000001	51500000	0.0015365239294710328	812	122	79400	1800
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	51500001	52000000	0.0005950019833399445	537	30	50420	3280
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	52000001	52500000	0.002695079912253212	668	172	63820	2980
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	52500001	53000000	0.0048951048951048955	415	196	40040	1460
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	53000001	53500000	0.0028959276018099547	456	128	44200	1400
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	53500001	54000000	0.0037681159420289855	146	52	13800	800
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	54000001	54500000	NA	0	0	0	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	54500001	55000000	0.00291970802919708	410	112	38360	2640
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	55000001	55500000	0.001887694145758662	852	158	83700	1500
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	55500001	56000000	0.004305043050430504	502	196	45528	4672
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	56000001	56500000	0.007606187505341424	503	356	46804	3496
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	56500001	57000000	0.0020656136087484813	330	68	32920	80
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	57000001	57500000	0.006006160164271047	398	234	38960	840
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	57500001	58000000	0.002769151138716356	818	214	77280	4520
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	58000001	58500000	0.003667745415318231	391	136	37080	2020
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	58500001	59000000	0.0044444444444444444	450	200	45000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	59000001	59500000	0.003950920245398773	815	322	81500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	59500001	60000000	0.0022088353413654616	498	110	49800	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	60000001	60500000	0.005101239993721551	1316	650	127420	4180
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	60500001	61000000	0.004517190929041697	1132	494	109360	3840
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	61000001	61500000	0.004135135135135135	774	306	74000	3400
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	61500001	62000000	0.004423263512356601	721	310	70084	2016
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	62000001	62500000	0.005425709515859766	501	260	47920	2180
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	62500001	63000000	0.00614359733530718	811	498	81060	40
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	63000001	63500000	0.004336569579288026	309	134	30900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	63500001	64000000	0.0016265912305516265	294	46	28280	1120
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	64000001	64500000	0.0011135168574079803	713	72	64660	6640
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	64500001	65000000	0.004873781554611347	560	234	48012	7988
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	65000001	65500000	0.0	155	0	14460	1040
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	65500001	66000000	0.002562642369020501	361	90	35120	980
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	66000001	66500000	0.0019054340155257588	569	108	56680	220
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	66500001	67000000	0.0	609	0	60900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	67000001	67500000	0.00021577300679684973	766	16	74152	2448
AtlanticForest_Ibateguara	InambariE	chr_Z	1	500000	NA	0	0	0	0
AtlanticForest_Ibateguara	InambariE	chr_Z	500001	1000000	NA	0	0	0	0
AtlanticForest_Ibateguara	InambariE	chr_Z	1000001	1500000	NA	0	0	0	0
AtlanticForest_Ibateguara	InambariE	chr_Z	1500001	2000000	NA	0	0	0	0
AtlanticForest_Ibateguara	InambariE	chr_Z	2000001	2500000	NA	0	0	0	0
AtlanticForest_Ibateguara	InambariE	chr_Z	2500001	3000000	NA	0	0	0	0
AtlanticForest_Ibateguara	InambariE	chr_Z	3000001	3500000	0.003074670571010249	446	126	40980	3620
AtlanticForest_Ibateguara	InambariE	chr_Z	3500001	4000000	0.0025714285714285713	348	72	28000	6800
AtlanticForest_Ibateguara	InambariE	chr_Z	4000001	4500000	0.0	182	0	15320	2880
AtlanticForest_Ibateguara	InambariE	chr_Z	4500001	5000000	0.003193987787693753	551	136	42580	12520
AtlanticForest_Ibateguara	InambariE	chr_Z	5000001	5500000	0.00140964195094446	317	40	28376	3324
AtlanticForest_Ibateguara	InambariE	chr_Z	5500001	6000000	0.0006229235880398671	581	30	48160	9940
AtlanticForest_Ibateguara	InambariE	chr_Z	6000001	6500000	0.0022006625650733552	933	186	84520	8780
AtlanticForest_Ibateguara	InambariE	chr_Z	6500001	7000000	0.003248432348568104	1482	402	123752	24448
AtlanticForest_Ibateguara	InambariE	chr_Z	7000001	7500000	0.002561488466930037	1829	402	156940	25960
AtlanticForest_Ibateguara	InambariE	chr_Z	7500001	8000000	0.0012194664365314622	1172	130	106604	10596
AtlanticForest_Ibateguara	InambariE	chr_Z	8000001	8500000	0.0020757654385054488	1347	240	115620	19080
AtlanticForest_Ibateguara	InambariE	chr_Z	8500001	9000000	0.00149402390438247	225	30	20080	2420
AtlanticForest_Ibateguara	InambariE	chr_Z	9000001	9500000	0.0026792261266850924	898	190	70916	18884
AtlanticForest_Ibateguara	InambariE	chr_Z	9500001	10000000	0.004136820478649564	882	298	72036	16164
AtlanticForest_Ibateguara	InambariE	chr_Z	10000001	10500000	0.004087086378998664	627	208	50892	11808
AtlanticForest_Ibateguara	InambariE	chr_Z	10500001	11000000	0.006442861987114276	165	76	11796	4704
AtlanticForest_Ibateguara	InambariE	chr_Z	11000001	11500000	0.0022618641174462274	550	106	46864	8136
AtlanticForest_Ibateguara	InambariE	chr_Z	11500001	12000000	0.0026852190894666177	413	88	32772	8528
AtlanticForest_Ibateguara	InambariE	chr_Z	12000001	12500000	0.001629454999306615	714	94	57688	13712
AtlanticForest_Ibateguara	InambariE	chr_Z	12500001	13000000	0.003550640279394645	395	122	34360	5140
AtlanticForest_Ibateguara	InambariE	chr_Z	13000001	13500000	0.00145985401459854	170	20	13700	3300
AtlanticForest_Ibateguara	InambariE	chr_Z	13500001	14000000	0.0015479876160990713	422	60	38760	3440
AtlanticForest_Ibateguara	InambariE	chr_Z	14000001	14500000	0.004505470928985196	444	168	37288	7112
AtlanticForest_Ibateguara	InambariE	chr_Z	14500001	15000000	0.0006027569579118402	940	46	76316	17684
AtlanticForest_Ibateguara	InambariE	chr_Z	15000001	15500000	0.0008221352837784203	849	58	70548	14352
AtlanticForest_Ibateguara	InambariE	chr_Z	15500001	16000000	0.0013626948653657474	452	50	36692	8508
AtlanticForest_Ibateguara	InambariE	chr_Z	16000001	16500000	0.0022192632046160675	531	100	45060	8040
AtlanticForest_Ibateguara	InambariE	chr_Z	16500001	17000000	0.005231175693527081	854	396	75700	9700
AtlanticForest_Ibateguara	InambariE	chr_Z	17000001	17500000	0.005086774386594853	384	136	26736	11664
AtlanticForest_Ibateguara	InambariE	chr_Z	17500001	18000000	0.001637852593266606	264	36	21980	4420
AtlanticForest_Ibateguara	InambariE	chr_Z	18000001	18500000	0.0009942828734775043	611	48	48276	12824
AtlanticForest_Ibateguara	InambariE	chr_Z	18500001	19000000	0.0004884856943475227	677	28	57320	10380
AtlanticForest_Ibateguara	InambariE	chr_Z	19000001	19500000	0.0006631832797427653	1178	66	99520	18280
AtlanticForest_Ibateguara	InambariE	chr_Z	19500001	20000000	0.0029490773183835552	775	202	68496	9004
AtlanticForest_Ibateguara	InambariE	chr_Z	20000001	20500000	0.0032363785333879556	550	158	48820	6180
AtlanticForest_Ibateguara	InambariE	chr_Z	20500001	21000000	0.006213836477987422	988	494	79500	19300
AtlanticForest_Ibateguara	InambariE	chr_Z	21000001	21500000	0.0003814246209592829	491	16	41948	7152
AtlanticForest_Ibateguara	InambariE	chr_Z	21500001	22000000	0.0	256	0	20480	5120
AtlanticForest_Ibateguara	InambariE	chr_Z	22000001	22500000	0.0017076845806127574	470	68	39820	7180
AtlanticForest_Ibateguara	InambariE	chr_Z	22500001	23000000	0.0009601536245799327	620	48	49992	12008
AtlanticForest_Ibateguara	InambariE	chr_Z	23000001	23500000	0.004955947136563877	403	162	32688	7612
AtlanticForest_Ibateguara	InambariE	chr_Z	23500001	24000000	0.001345029239766082	405	46	34200	6300
AtlanticForest_Ibateguara	InambariE	chr_Z	24000001	24500000	0.0011759172154280338	223	20	17008	5292
AtlanticForest_Ibateguara	InambariE	chr_Z	24500001	25000000	0.0005159958720330237	460	20	38760	7240
AtlanticForest_Ibateguara	InambariE	chr_Z	25000001	25500000	0.0015539086779823093	1022	130	83660	18540
AtlanticForest_Ibateguara	InambariE	chr_Z	25500001	26000000	0.001675361581202019	1192	158	94308	24892
AtlanticForest_Ibateguara	InambariE	chr_Z	26000001	26500000	0.0013850415512465374	413	50	36100	5200
AtlanticForest_Ibateguara	InambariE	chr_Z	26500001	27000000	0.0019251336898395723	669	108	56100	10800
AtlanticForest_Ibateguara	InambariE	chr_Z	27000001	27500000	0.0007804573480059315	617	40	51252	10448
AtlanticForest_Ibateguara	InambariE	chr_Z	27500001	28000000	0.0	232	0	18640	4560
AtlanticForest_Ibateguara	InambariE	chr_Z	28000001	28500000	0.0	171	0	13644	3456
AtlanticForest_Ibateguara	InambariE	chr_Z	28500001	29000000	0.0	79	0	6320	1580
AtlanticForest_Ibateguara	InambariE	chr_Z	29000001	29500000	0.00044483985765124553	252	10	22480	2720
AtlanticForest_Ibateguara	InambariE	chr_Z	29500001	30000000	0.0038083538083538084	574	186	48840	8560
AtlanticForest_Ibateguara	InambariE	chr_Z	30000001	30500000	0.0014279272508642717	315	38	26612	4888
AtlanticForest_Ibateguara	InambariE	chr_Z	30500001	31000000	0.005043931012040351	456	186	36876	8724
AtlanticForest_Ibateguara	InambariE	chr_Z	31000001	31500000	0.007472324723247233	249	162	21680	3220
AtlanticForest_Ibateguara	InambariE	chr_Z	31500001	32000000	0.0029515454619988522	604	144	48788	11612
AtlanticForest_Ibateguara	InambariE	chr_Z	32000001	32500000	0.000521172638436482	343	16	30700	3600
AtlanticForest_Ibateguara	InambariE	chr_Z	32500001	33000000	0.001245136186770428	599	64	51400	8500
AtlanticForest_Ibateguara	InambariE	chr_Z	33000001	33500000	0.001408654193455176	703	78	55372	14928
AtlanticForest_Ibateguara	InambariE	chr_Z	33500001	34000000	0.0041989922418619536	614	210	50012	11388
AtlanticForest_Ibateguara	InambariE	chr_Z	34000001	34500000	0.001557632398753894	595	80	51360	8140
AtlanticForest_Ibateguara	InambariE	chr_Z	34500001	35000000	0.001968503937007874	178	30	15240	2560
AtlanticForest_Ibateguara	InambariE	chr_Z	35000001	35500000	0.0	106	0	9320	1280
AtlanticForest_Ibateguara	InambariE	chr_Z	35500001	36000000	0.001929737753587333	467	78	40420	6280
AtlanticForest_Ibateguara	InambariE	chr_Z	36000001	36500000	0.0010706638115631692	539	50	46700	7200
AtlanticForest_Ibateguara	InambariE	chr_Z	36500001	37000000	0.0021066070858601978	758	132	62660	13140
AtlanticForest_Ibateguara	InambariE	chr_Z	37000001	37500000	0.0014227485964777358	625	74	52012	10488
AtlanticForest_Ibateguara	InambariE	chr_Z	37500001	38000000	0.0019412449851171217	735	120	61816	11684
AtlanticForest_Ibateguara	InambariE	chr_Z	38000001	38500000	0.0015939597315436241	534	76	47680	5720
AtlanticForest_Ibateguara	InambariE	chr_Z	38500001	39000000	0.001708185053380783	655	96	56200	9300
AtlanticForest_Ibateguara	InambariE	chr_Z	39000001	39500000	0.0026987242394504417	464	110	40760	5640
AtlanticForest_Ibateguara	InambariE	chr_Z	39500001	40000000	0.001793208698969859	581	94	52420	5680
AtlanticForest_Ibateguara	InambariE	chr_Z	40000001	40500000	0.0002127659574468085	483	8	37600	10700
AtlanticForest_Ibateguara	InambariE	chr_Z	40500001	41000000	0.002232142857142857	213	40	17920	3380
AtlanticForest_Ibateguara	InambariE	chr_Z	41000001	41500000	0.0008545547769612033	549	40	46808	8092
AtlanticForest_Ibateguara	InambariE	chr_Z	41500001	42000000	0.006024096385542169	249	120	19920	4980
AtlanticForest_Ibateguara	InambariE	chr_Z	42000001	42500000	0.0011243625266032205	1216	112	99612	21988
AtlanticForest_Ibateguara	InambariE	chr_Z	42500001	43000000	0.0011946386946386947	1621	164	137280	24820
AtlanticForest_Ibateguara	InambariE	chr_Z	43000001	43500000	0.0005899705014749262	1222	60	101700	20500
AtlanticForest_Ibateguara	InambariE	chr_Z	43500001	44000000	0.0029315960912052116	526	126	42980	9620
AtlanticForest_Ibateguara	InambariE	chr_Z	44000001	44500000	0.004545454545454545	55	20	4400	1100
AtlanticForest_Ibateguara	InambariE	chr_Z	44500001	45000000	0.004258241758241758	166	62	14560	2040
AtlanticForest_Ibateguara	InambariE	chr_Z	45000001	45500000	0.0035101404056162248	282	90	25640	2560
AtlanticForest_Ibateguara	InambariE	chr_Z	45500001	46000000	0.0013309671694764862	255	30	22540	2960
AtlanticForest_Ibateguara	InambariE	chr_Z	46000001	46500000	0.0024636819301673604	1155	232	94168	21332
AtlanticForest_Ibateguara	InambariE	chr_Z	46500001	47000000	0.0022026431718061676	325	60	27240	5260
AtlanticForest_Ibateguara	InambariE	chr_Z	47000001	47500000	0.0037624846080175126	367	110	29236	7464
AtlanticForest_Ibateguara	InambariE	chr_Z	47500001	48000000	0.001472679260613447	483	58	39384	8916
AtlanticForest_Ibateguara	InambariE	chr_Z	48000001	48500000	0.003970588235294117	155	54	13600	1900
AtlanticForest_Ibateguara	InambariE	chr_Z	48500001	49000000	0.004601226993865031	469	180	39120	7780
AtlanticForest_Ibateguara	InambariE	chr_Z	49000001	49500000	0.005800821355236139	470	226	38960	8040
AtlanticForest_Ibateguara	InambariE	chr_Z	49500001	50000000	0.002668554623679338	914	196	73448	17952
AtlanticForest_Ibateguara	InambariE	chr_Z	50000001	50500000	0.0046474571770017264	417	140	30124	11576
AtlanticForest_Ibateguara	InambariE	chr_Z	50500001	51000000	0.0020122973728339856	413	72	35780	5520
AtlanticForest_Ibateguara	InambariE	chr_Z	51000001	51500000	0.0014307004470938897	812	96	67100	14100
AtlanticForest_Ibateguara	InambariE	chr_Z	51500001	52000000	0.0016776914965008149	537	70	41724	11976
AtlanticForest_Ibateguara	InambariE	chr_Z	52000001	52500000	0.0037502604347524134	668	216	57596	9204
AtlanticForest_Ibateguara	InambariE	chr_Z	52500001	53000000	0.004583921015514809	415	156	34032	7468
