pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	9500001	10000000	0.004885679903730445	869	406	83100	3800
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	10000001	10500000	0.0013473545842918172	620	82	60860	1140
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	10500001	11000000	0.008947368421052631	164	136	15200	1200
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	11000001	11500000	0.0016471997604073077	549	88	53424	1476
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	11500001	12000000	0.001189860320744956	410	46	38660	2340
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	12000001	12500000	0.00030575429584785667	709	20	65412	5488
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	12500001	13000000	0.0016850974196945762	389	64	37980	920
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	13000001	13500000	0.0006289308176100629	168	10	15900	900
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	13500001	14000000	0.0	418	0	41800	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	14000001	14500000	0.0007439000198373338	436	30	40328	3272
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	14500001	15000000	0.0008296943231441048	926	76	91600	1000
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	15000001	15500000	0.00037230081906180194	833	30	80580	2720
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	15500001	16000000	0.0	451	0	42540	2560
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	16000001	16500000	0.0021326095385808454	529	110	51580	1320
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	16500001	17000000	0.0018673218673218672	843	152	81400	2900
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	17000001	17500000	0.0037540805223068552	383	138	36760	1540
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	17500001	18000000	0.0030115830115830114	259	78	25900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	18000001	18500000	0.00017568517217146873	605	10	56920	3580
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	18500001	19000000	0.00030902348578491963	661	20	64720	1380
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	19000001	19500000	0.0003403797921891795	1148	38	111640	3160
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	19500001	20000000	0.0013276686139139671	765	100	75320	1180
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	20000001	20500000	0.001286764705882353	544	70	54400	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	20500001	21000000	0.0035610656818781325	979	324	90984	6916
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	21000001	21500000	0.0	490	0	45000	4000
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	21500001	22000000	0.0	254	0	25400	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	22000001	22500000	0.0024307036247334757	469	114	46900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	22500001	23000000	0.0	616	0	57780	3820
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	23000001	23500000	0.0026831785345717233	399	104	38760	1140
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	23500001	24000000	0.0	403	0	40300	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	24000001	24500000	0.0	223	0	21260	1040
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	24500001	25000000	0.0	455	0	45500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	25000001	25500000	0.0007137030995106036	995	70	98080	1420
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	25500001	26000000	0.0009126700071581961	1156	102	111760	3840
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	26000001	26500000	0.0	412	0	41200	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	26500001	27000000	0.0008901166359729896	666	58	65160	1440
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	27000001	27500000	0.0016028786391887471	613	98	61140	160
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	27500001	28000000	0.001293103448275862	232	30	23200	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	28000001	28500000	0.0	171	0	15680	1420
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	28500001	29000000	0.0	79	0	7900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	29000001	29500000	0.0007936507936507937	252	20	25200	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	29500001	30000000	0.0003325942350332594	569	18	54120	2780
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	30000001	30500000	0.0023348899266177454	314	70	29980	1420
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	30500001	31000000	0.0007791017415215398	451	34	43640	1460
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	31000001	31500000	0.006666666666666667	246	164	24600	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	31500001	32000000	0.0011546536039188243	603	66	57160	3140
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	32000001	32500000	0.0021700879765395894	341	74	34100	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	32500001	33000000	0.001991074493649159	596	116	58260	1340
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	33000001	33500000	0.0012605042016806723	694	84	66640	2760
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	33500001	34000000	0.000506141179646376	610	30	59272	1728
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	34000001	34500000	0.0006779661016949153	590	40	59000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	34500001	35000000	0.0011235955056179776	178	20	17800	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	35000001	35500000	0.002857142857142857	105	30	10500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	35500001	36000000	0.0015450643776824034	466	72	46600	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	36000001	36500000	0.0	534	0	53400	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	36500001	37000000	0.0008389261744966443	755	60	71520	3980
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	37000001	37500000	0.0007028112449799197	622	42	59760	2440
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	37500001	38000000	0.0007229612492770387	729	50	69160	3740
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	38000001	38500000	0.00018796992481203009	532	10	53200	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	38500001	39000000	0.00015698587127158556	652	10	63700	1500
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	39000001	39500000	0.0009482758620689655	464	44	46400	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	39500001	40000000	0.0	573	0	55900	1400
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	40000001	40500000	0.0002209456473707468	480	10	45260	2740
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	40500001	41000000	0.0	212	0	18940	2260
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	41000001	41500000	0.0	548	0	52860	1940
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	41500001	42000000	0.0	246	0	24600	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	42000001	42500000	0.0003417634996582365	1181	40	117040	1060
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	42500001	43000000	0.0006139777922926192	1573	94	153100	4200
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	43000001	43500000	0.0005625879043600563	1179	64	113760	4140
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	43500001	44000000	0.00039032006245121	520	20	51240	760
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	44000001	44500000	0.0	53	0	5300	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	44500001	45000000	0.0018072289156626507	166	30	16600	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	45000001	45500000	0.0	281	0	27300	800
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	45500001	46000000	0.0	253	0	23860	1440
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	46000001	46500000	0.0008359650752368568	1117	90	107660	4040
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	46500001	47000000	0.0019195046439628484	323	62	32300	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	47000001	47500000	0.0029062870699881377	358	98	33720	2080
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	47500001	48000000	0.00122217372326495	481	56	45820	2280
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	48000001	48500000	0.001948051948051948	154	30	15400	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	48500001	49000000	0.004172043010752688	465	194	46500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	49000001	49500000	0.002727693018955155	463	118	43260	3040
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	49500001	50000000	0.0016831135294660148	911	146	86744	4356
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	50000001	50500000	0.0031638288080994017	415	110	34768	6732
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	50500001	51000000	0.0019464720194647203	411	80	41100	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	51000001	51500000	0.0009852216748768472	789	76	77140	1760
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	51500001	52000000	0.0	530	0	49740	3260
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	52000001	52500000	0.0013986013986013986	659	88	62920	2980
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	52500001	53000000	0.0025967413441955194	407	102	39280	1420
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	53000001	53500000	0.002494331065759637	455	110	44100	1400
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	53500001	54000000	0.0037956204379562043	145	52	13700	800
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	54000001	54500000	NA	0	0	0	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	54500001	55000000	0.0021635883905013194	405	82	37900	2600
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	55000001	55500000	0.0015899783184774752	845	132	83020	1480
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	55500001	56000000	0.0015196209886475373	494	68	44748	4652
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	56000001	56500000	0.0032826537664132687	498	152	46304	3496
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	56500001	57000000	0.0017726161369193154	328	58	32720	80
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	57000001	57500000	0.004924044002095338	390	188	38180	820
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	57500001	58000000	0.0021949307551607003	810	168	76540	4460
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	58000001	58500000	0.0027159152634437804	388	100	36820	1980
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	58500001	59000000	0.004260089686098654	446	190	44600	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	59000001	59500000	0.0013233458177278402	801	106	80100	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	59500001	60000000	0.0005679513184584179	493	28	49300	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	60000001	60500000	0.0022278803309993636	1298	280	125680	4120
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	60500001	61000000	0.004264705882352941	1126	464	108800	3800
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	61000001	61500000	0.0017577588574567427	762	128	72820	3380
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	61500001	62000000	0.001674268229317014	713	116	69284	2016
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	62000001	62500000	0.0022344013490725127	496	106	47440	2160
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	62500001	63000000	0.0035184719778838906	796	280	79580	20
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	63000001	63500000	0.0015333333333333334	300	46	30000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	63500001	64000000	0.0016370106761565836	292	46	28100	1100
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	64000001	64500000	0.0011169717654359293	711	72	64460	6640
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	64500001	65000000	0.0021643184518757427	549	102	47128	7772
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	65000001	65500000	0.0	155	0	14460	1040
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	65500001	66000000	0.0025921658986175116	357	90	34720	980
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	66000001	66500000	0.0019155728981908478	566	108	56380	220
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	66500001	67000000	0.0	608	0	60800	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	67000001	67500000	0.00021891418563922942	755	16	73088	2412
AtlanticForest_Ibateguara	InambariE	chr_Z	1	500000	0.0005882058470164197	1952	94	159808	35392
AtlanticForest_Ibateguara	InambariE	chr_Z	500001	1000000	0.0015309069901790872	806	106	69240	11360
AtlanticForest_Ibateguara	InambariE	chr_Z	1000001	1500000	0.0032793088226020055	765	208	63428	13072
AtlanticForest_Ibateguara	InambariE	chr_Z	1500001	2000000	0.0018026941362916007	1185	182	100960	17540
AtlanticForest_Ibateguara	InambariE	chr_Z	2000001	2500000	0.005561861520998865	437	196	35240	8460
AtlanticForest_Ibateguara	InambariE	chr_Z	2500001	3000000	0.0011168384879725085	291	26	23280	5820
AtlanticForest_Ibateguara	InambariE	chr_Z	3000001	3500000	0.0007403751233958539	441	30	40520	3580
AtlanticForest_Ibateguara	InambariE	chr_Z	3500001	4000000	0.002312472900708195	344	64	27676	6724
AtlanticForest_Ibateguara	InambariE	chr_Z	4000001	4500000	0.0	181	0	15220	2880
AtlanticForest_Ibateguara	InambariE	chr_Z	4500001	5000000	0.0023627256402986487	547	100	42324	12376
AtlanticForest_Ibateguara	InambariE	chr_Z	5000001	5500000	0.0008481764206955047	316	24	28296	3304
AtlanticForest_Ibateguara	InambariE	chr_Z	5500001	6000000	0.0006260434056761269	578	30	47920	9880
AtlanticForest_Ibateguara	InambariE	chr_Z	6000001	6500000	0.0016467780429594272	925	138	83800	8700
AtlanticForest_Ibateguara	InambariE	chr_Z	6500001	7000000	0.0026386083783959866	1471	324	122792	24308
AtlanticForest_Ibateguara	InambariE	chr_Z	7000001	7500000	0.0018658156831458939	1811	290	155428	25672
AtlanticForest_Ibateguara	InambariE	chr_Z	7500001	8000000	0.0009080590238365494	1162	96	105720	10480
AtlanticForest_Ibateguara	InambariE	chr_Z	8000001	8500000	0.0018506878971995251	1335	212	114552	18948
AtlanticForest_Ibateguara	InambariE	chr_Z	8500001	9000000	0.00149402390438247	225	30	20080	2420
AtlanticForest_Ibateguara	InambariE	chr_Z	9000001	9500000	0.001726817475392851	880	120	69492	18508
AtlanticForest_Ibateguara	InambariE	chr_Z	9500001	10000000	0.0023942313109120614	869	170	71004	15896
AtlanticForest_Ibateguara	InambariE	chr_Z	10000001	10500000	0.0026227944682880307	620	132	50328	11672
AtlanticForest_Ibateguara	InambariE	chr_Z	10500001	11000000	0.004779788323659952	164	56	11716	4684
AtlanticForest_Ibateguara	InambariE	chr_Z	11000001	11500000	0.002265731874145007	549	106	46784	8116
AtlanticForest_Ibateguara	InambariE	chr_Z	11500001	12000000	0.0017205358240137644	410	56	32548	8452
AtlanticForest_Ibateguara	InambariE	chr_Z	12000001	12500000	0.00041881893061566385	709	24	57304	13596
AtlanticForest_Ibateguara	InambariE	chr_Z	12500001	13000000	0.0015384615384615385	389	52	33800	5100
AtlanticForest_Ibateguara	InambariE	chr_Z	13000001	13500000	0.0014771048744460858	168	20	13540	3260
AtlanticForest_Ibateguara	InambariE	chr_Z	13500001	14000000	0.0015625	418	60	38400	3400
AtlanticForest_Ibateguara	InambariE	chr_Z	14000001	14500000	0.001855085115670013	436	68	36656	6944
AtlanticForest_Ibateguara	InambariE	chr_Z	14500001	15000000	0.0005054804724912206	926	38	75176	17424
AtlanticForest_Ibateguara	InambariE	chr_Z	15000001	15500000	0.0006936416184971098	833	48	69200	14100
AtlanticForest_Ibateguara	InambariE	chr_Z	15500001	16000000	0.0005465675557498906	451	20	36592	8508
AtlanticForest_Ibateguara	InambariE	chr_Z	16000001	16500000	0.002229157378510923	529	100	44860	8040
AtlanticForest_Ibateguara	InambariE	chr_Z	16500001	17000000	0.0018721583311045735	843	140	74780	9520
AtlanticForest_Ibateguara	InambariE	chr_Z	17000001	17500000	0.004201680672268907	383	112	26656	11644
AtlanticForest_Ibateguara	InambariE	chr_Z	17500001	18000000	0.0016682113067655235	259	36	21580	4320
AtlanticForest_Ibateguara	InambariE	chr_Z	18000001	18500000	0.00016732201121057475	605	8	47812	12688
AtlanticForest_Ibateguara	InambariE	chr_Z	18500001	19000000	0.00032177332856632104	661	18	55940	10160
AtlanticForest_Ibateguara	InambariE	chr_Z	19000001	19500000	0.000185651223235282	1148	18	96956	17844
AtlanticForest_Ibateguara	InambariE	chr_Z	19500001	20000000	0.0012430448680004736	765	84	67576	8924
AtlanticForest_Ibateguara	InambariE	chr_Z	20000001	20500000	0.0032752902155887232	544	158	48240	6160
AtlanticForest_Ibateguara	InambariE	chr_Z	20500001	21000000	0.004369918699186992	979	344	78720	19180
AtlanticForest_Ibateguara	InambariE	chr_Z	21000001	21500000	0.0003823360734085261	490	16	41848	7152
AtlanticForest_Ibateguara	InambariE	chr_Z	21500001	22000000	0.0	254	0	20320	5080
AtlanticForest_Ibateguara	InambariE	chr_Z	22000001	22500000	0.0017111222949169602	469	68	39740	7160
AtlanticForest_Ibateguara	InambariE	chr_Z	22500001	23000000	0.0	616	0	49688	11912
AtlanticForest_Ibateguara	InambariE	chr_Z	23000001	23500000	0.002842313395946614	399	92	32368	7532
AtlanticForest_Ibateguara	InambariE	chr_Z	23500001	24000000	0.0	403	0	34020	6280
AtlanticForest_Ibateguara	InambariE	chr_Z	24000001	24500000	0.0011759172154280338	223	20	17008	5292
AtlanticForest_Ibateguara	InambariE	chr_Z	24500001	25000000	0.00026096033402922753	455	10	38320	7180
AtlanticForest_Ibateguara	InambariE	chr_Z	25000001	25500000	0.0010061349693251535	995	82	81500	18000
AtlanticForest_Ibateguara	InambariE	chr_Z	25500001	26000000	0.0009614964380927407	1156	88	91524	24076
AtlanticForest_Ibateguara	InambariE	chr_Z	26000001	26500000	0.00138811771238201	412	50	36020	5180
AtlanticForest_Ibateguara	InambariE	chr_Z	26500001	27000000	0.001933404940923738	666	108	55860	10740
AtlanticForest_Ibateguara	InambariE	chr_Z	27000001	27500000	0.0007856693903205531	613	40	50912	10388
AtlanticForest_Ibateguara	InambariE	chr_Z	27500001	28000000	0.0	232	0	18640	4560
AtlanticForest_Ibateguara	InambariE	chr_Z	28000001	28500000	0.0	171	0	13644	3456
AtlanticForest_Ibateguara	InambariE	chr_Z	28500001	29000000	0.0	79	0	6320	1580
AtlanticForest_Ibateguara	InambariE	chr_Z	29000001	29500000	0.00044483985765124553	252	10	22480	2720
AtlanticForest_Ibateguara	InambariE	chr_Z	29500001	30000000	0.002313284864507601	569	112	48416	8484
AtlanticForest_Ibateguara	InambariE	chr_Z	30000001	30500000	0.001431369594696399	314	38	26548	4852
AtlanticForest_Ibateguara	InambariE	chr_Z	30500001	31000000	0.0004932587964485367	451	18	36492	8608
AtlanticForest_Ibateguara	InambariE	chr_Z	31000001	31500000	0.006168224299065421	246	132	21400	3200
AtlanticForest_Ibateguara	InambariE	chr_Z	31500001	32000000	0.0029563932002956393	603	144	48708	11592
AtlanticForest_Ibateguara	InambariE	chr_Z	32000001	32500000	0.0005239030779305828	341	16	30540	3560
AtlanticForest_Ibateguara	InambariE	chr_Z	32500001	33000000	0.0012514665623777864	596	64	51140	8460
AtlanticForest_Ibateguara	InambariE	chr_Z	33000001	33500000	0.0005123325770328625	694	28	54652	14748
AtlanticForest_Ibateguara	InambariE	chr_Z	33500001	34000000	0.002414875633904854	610	120	49692	11308
AtlanticForest_Ibateguara	InambariE	chr_Z	34000001	34500000	0.001569242840329541	590	80	50980	8020
AtlanticForest_Ibateguara	InambariE	chr_Z	34500001	35000000	0.001968503937007874	178	30	15240	2560
AtlanticForest_Ibateguara	InambariE	chr_Z	35000001	35500000	0.0	105	0	9220	1280
AtlanticForest_Ibateguara	InambariE	chr_Z	35500001	36000000	0.0019345238095238096	466	78	40320	6280
AtlanticForest_Ibateguara	InambariE	chr_Z	36000001	36500000	0.0006482281763180639	534	30	46280	7120
AtlanticForest_Ibateguara	InambariE	chr_Z	36500001	37000000	0.001346153846153846	755	84	62400	13100
AtlanticForest_Ibateguara	InambariE	chr_Z	37000001	37500000	0.0014283508338480543	622	74	51808	10392
AtlanticForest_Ibateguara	InambariE	chr_Z	37500001	38000000	0.0006518055012384304	729	40	61368	11532
AtlanticForest_Ibateguara	InambariE	chr_Z	38000001	38500000	0.0013900589721988206	532	66	47480	5720
AtlanticForest_Ibateguara	InambariE	chr_Z	38500001	39000000	0.0001429592566118656	652	8	55960	9240
AtlanticForest_Ibateguara	InambariE	chr_Z	39000001	39500000	0.0026987242394504417	464	110	40760	5640
AtlanticForest_Ibateguara	InambariE	chr_Z	39500001	40000000	0.0011605415860735009	573	60	51700	5600
AtlanticForest_Ibateguara	InambariE	chr_Z	40000001	40500000	0.00021413276231263382	480	8	37360	10640
AtlanticForest_Ibateguara	InambariE	chr_Z	40500001	41000000	0.0011210762331838565	212	20	17840	3360
AtlanticForest_Ibateguara	InambariE	chr_Z	41000001	41500000	0.000856384345294168	548	40	46708	8092
AtlanticForest_Ibateguara	InambariE	chr_Z	41500001	42000000	0.0040650406504065045	246	80	19680	4920
AtlanticForest_Ibateguara	InambariE	chr_Z	42000001	42500000	0.0003723162205766765	1181	36	96692	21408
AtlanticForest_Ibateguara	InambariE	chr_Z	42500001	43000000	0.00021011556355995798	1573	28	133260	24040
AtlanticForest_Ibateguara	InambariE	chr_Z	43000001	43500000	0.0004485219164118247	1179	44	98100	19800
AtlanticForest_Ibateguara	InambariE	chr_Z	43500001	44000000	0.0020235294117647057	520	86	42500	9500
AtlanticForest_Ibateguara	InambariE	chr_Z	44000001	44500000	0.0047169811320754715	53	20	4240	1060
AtlanticForest_Ibateguara	InambariE	chr_Z	44500001	45000000	0.004258241758241758	166	62	14560	2040
AtlanticForest_Ibateguara	InambariE	chr_Z	45000001	45500000	0.0003912363067292645	281	10	25560	2540
AtlanticForest_Ibateguara	InambariE	chr_Z	45500001	46000000	0.0013404825737265416	253	30	22380	2920
AtlanticForest_Ibateguara	InambariE	chr_Z	46000001	46500000	0.0006361044088615924	1117	58	91180	20520
AtlanticForest_Ibateguara	InambariE	chr_Z	46500001	47000000	0.0022156573116691287	323	60	27080	5220
AtlanticForest_Ibateguara	InambariE	chr_Z	47000001	47500000	0.003417491979355559	358	98	28676	7124
AtlanticForest_Ibateguara	InambariE	chr_Z	47500001	48000000	0.001478686518458087	481	58	39224	8876
AtlanticForest_Ibateguara	InambariE	chr_Z	48000001	48500000	0.002514792899408284	154	34	13520	1880
AtlanticForest_Ibateguara	InambariE	chr_Z	48500001	49000000	0.004432989690721649	465	172	38800	7700
AtlanticForest_Ibateguara	InambariE	chr_Z	49000001	49500000	0.0031747683980430934	463	122	38428	7872
AtlanticForest_Ibateguara	InambariE	chr_Z	49500001	50000000	0.0024041088405638727	911	176	73208	17892
AtlanticForest_Ibateguara	InambariE	chr_Z	50000001	50500000	0.0032021347565043363	415	96	29980	11520
AtlanticForest_Ibateguara	InambariE	chr_Z	50500001	51000000	0.002023608768971332	411	72	35580	5520
AtlanticForest_Ibateguara	InambariE	chr_Z	51000001	51500000	0.000613685179502915	789	40	65180	13720
AtlanticForest_Ibateguara	InambariE	chr_Z	51500001	52000000	0.0	530	0	41160	11840
AtlanticForest_Ibateguara	InambariE	chr_Z	52000001	52500000	0.00123334977799704	659	70	56756	9144
