pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Inambari	chr_Z	19500001	20000000	0.002486337302962328	776	818	328998	1924
Inambari	chr_Z	20000001	20500000	0.002520516323949997	552	594	235666	1276
Inambari	chr_Z	20500001	21000000	0.006007569978287659	990	2457	408984	2776
Inambari	chr_Z	21000001	21500000	0.0010104135443760093	492	209	206846	1268
Inambari	chr_Z	21500001	22000000	0.001311986005482608	256	123	93751	1138
Inambari	chr_Z	22000001	22500000	0.0019963670761927424	471	344	172313	2142
Inambari	chr_Z	22500001	23000000	0.0018656876452877449	620	435	233158	2636
Inambari	chr_Z	23000001	23500000	0.004168145817776744	403	681	163382	1260
Inambari	chr_Z	23500001	24000000	0.004534688737660101	405	695	153263	1674
Inambari	chr_Z	24000001	24500000	0.0012679274171361586	223	106	83601	926
Inambari	chr_Z	24500001	25000000	0.000954218819967162	460	179	187588	1392
Inambari	chr_Z	25000001	25500000	0.0021912521033168237	1023	922	420764	2920
Inambari	chr_Z	25500001	26000000	0.00184844489527289	1196	851	460387	4618
Inambari	chr_Z	26000001	26500000	0.0021376132321763355	413	366	171219	1130
Inambari	chr_Z	26500001	27000000	0.00288226979669111	670	781	270967	2090
Inambari	chr_Z	27000001	27500000	0.00044627736935429245	617	112	250965	1886
Inambari	chr_Z	27500001	28000000	0.002482894345408362	232	217	87398	948
Inambari	chr_Z	28000001	28500000	0.0031847133757961785	172	218	68452	568
Inambari	chr_Z	28500001	29000000	0.0	79	0	21804	632
Inambari	chr_Z	29000001	29500000	0.0	252	0	97821	918
Inambari	chr_Z	29500001	30000000	0.0030050097867607116	575	697	231946	1804
Inambari	chr_Z	30000001	30500000	0.002284183994959042	315	261	114264	1480
Inambari	chr_Z	30500001	31000000	0.0032914538174789454	456	596	181075	1546
Inambari	chr_Z	31000001	31500000	0.0005419851608200796	249	58	107014	556
Inambari	chr_Z	31500001	32000000	0.0013316259024637206	605	313	235051	2218
Inambari	chr_Z	32000001	32500000	0.0005979839398599009	343	91	152178	596
Inambari	chr_Z	32500001	33000000	0.0027025052954495654	599	666	246438	1716
Inambari	chr_Z	33000001	33500000	0.0014501269331886973	703	385	265494	2876
Inambari	chr_Z	33500001	34000000	0.0019689825462053242	614	494	250891	1818
Inambari	chr_Z	34000001	34500000	0.0010725731417347256	595	249	232152	2144
Inambari	chr_Z	34500001	35000000	0.0011225371921086925	178	87	77503	362
Inambari	chr_Z	35000001	35500000	0.0006289308176100629	106	29	46110	212
Inambari	chr_Z	35500001	36000000	0.00220398312606584	468	442	200546	1076
Inambari	chr_Z	36000001	36500000	0.0009291163589844151	540	199	214182	1852
Inambari	chr_Z	36500001	37000000	0.0014673074435086633	758	465	316907	2018
Inambari	chr_Z	37000001	37500000	0.001583710407239819	625	427	269620	1352
Inambari	chr_Z	37500001	38000000	0.0026347062971765873	736	807	306296	1984
Inambari	chr_Z	38000001	38500000	0.0030414141459253535	534	681	223909	1422
Inambari	chr_Z	38500001	39000000	0.001720874907518302	655	421	244643	2778
Inambari	chr_Z	39000001	39500000	0.003923988788603461	464	763	194445	1198
Inambari	chr_Z	39500001	40000000	0.0032499680592819728	582	814	250464	1280
Inambari	chr_Z	40000001	40500000	0.0010320202209737415	483	187	181198	2052
Inambari	chr_Z	40500001	41000000	0.0037237397506186018	213	307	82444	792
Inambari	chr_Z	41000001	41500000	0.0009197463533674733	549	199	216364	1936
Inambari	chr_Z	41500001	42000000	0.0011840400339573746	249	106	89524	1176
Inambari	chr_Z	42000001	42500000	0.0014044607588876033	1217	704	501260	3472
Inambari	chr_Z	42500001	43000000	0.0021378973929696296	1623	1420	664204	4736
Inambari	chr_Z	43000001	43500000	0.0014583467249469691	1222	726	497824	3656
Inambari	chr_Z	43500001	44000000	0.004103522528744972	527	909	221517	1342
Inambari	chr_Z	44000001	44500000	0.0026853146853146855	55	48	17875	330
Inambari	chr_Z	44500001	45000000	0.001962539054527185	166	125	63693	638
Inambari	chr_Z	45000001	45500000	0.0020168785048207353	282	255	126433	446
Inambari	chr_Z	45500001	46000000	0.0012180382973901876	255	129	105908	704
Inambari	chr_Z	46000001	46500000	0.003085726139644234	1156	1428	462776	3832
Inambari	chr_Z	46500001	47000000	0.0011363205939168971	325	150	132005	1014
Inambari	chr_Z	47000001	47500000	0.006189483569411145	367	870	140561	1446
Inambari	chr_Z	47500001	48000000	0.0022984227890882757	483	457	198832	1392
Inambari	chr_Z	48000001	48500000	0.003126116470167917	155	175	55980	760
Inambari	chr_Z	48500001	49000000	0.004004305023582666	469	759	189546	1460
Inambari	chr_Z	49000001	49500000	0.0068715238512843	470	1191	173324	2112
Inambari	chr_Z	49500001	50000000	0.003377595867136168	916	1152	341071	3946
Inambari	chr_Z	50000001	50500000	0.00571056163534999	417	885	154976	1768
Inambari	chr_Z	50500001	51000000	0.0016330943439171503	413	287	175740	984
Inambari	chr_Z	51000001	51500000	0.0016585290242579246	813	535	322575	2778
Inambari	chr_Z	51500001	52000000	0.003108337741493032	536	664	213619	1810
Inambari	chr_Z	52000001	52500000	0.004257533810890324	669	1178	276686	1876
Inambari	chr_Z	52500001	53000000	0.004154450751668642	415	666	160310	1612
Inambari	chr_Z	53000001	53500000	0.004092173650499256	457	759	185476	1400
Inambari	chr_Z	53500001	54000000	0.0008229098090849243	147	60	72912	0
Inambari	chr_Z	54000001	54500000	NA	0	0	0	0
Inambari	chr_Z	54500001	55000000	0.003655434434323156	410	559	152923	1754
Inambari	chr_Z	55000001	55500000	0.0032444893486829936	852	1140	351365	2406
Inambari	chr_Z	55500001	56000000	0.004792887531148873	503	979	204261	1526
Inambari	chr_Z	56000001	56500000	0.008343070440258223	505	1578	189139	2226
Inambari	chr_Z	56500001	57000000	0.0015450495670724055	329	197	127504	1280
Inambari	chr_Z	57000001	57500000	0.00872791563429909	398	1402	160634	1348
Inambari	chr_Z	57500001	58000000	0.003853263558020256	819	1184	307272	3464
Inambari	chr_Z	58000001	58500000	0.005766088989973412	392	900	156085	1302
Inambari	chr_Z	58500001	59000000	0.006493506493506494	450	1157	178178	1540
Inambari	chr_Z	59000001	59500000	0.004959935511814813	816	1649	332464	2456
Inambari	chr_Z	59500001	60000000	0.0026271603892010996	498	496	188797	1998
Inambari	chr_Z	60000001	60500000	0.00546780677101048	1320	2749	502761	5254
Inambari	chr_Z	60500001	61000000	0.00506457739408138	1133	2512	495994	2204
Inambari	chr_Z	61000001	61500000	0.005822151160045066	774	1726	296454	3068
Inambari	chr_Z	61500001	62000000	0.0038287881524291132	721	1166	304535	1794
Inambari	chr_Z	62000001	62500000	0.005792856316025225	502	1151	198693	1710
Inambari	chr_Z	62500001	63000000	0.005810784131726822	811	1972	339369	2118
Inambari	chr_Z	63000001	63500000	0.008106482571062472	310	930	114723	1370
Inambari	chr_Z	63500001	64000000	0.005657540414036816	294	666	117719	970
Inambari	chr_Z	64000001	64500000	0.0022580908733017893	713	608	269254	2948
Inambari	chr_Z	64500001	65000000	0.006289001127315657	561	1417	225314	1820
Inambari	chr_Z	65000001	65500000	0.0014957152158229074	155	85	56829	702
Inambari	chr_Z	65500001	66000000	0.0033707419597890313	361	510	151302	932
Inambari	chr_Z	66000001	66500000	0.004111606949438932	571	949	230810	1796
Inambari	chr_Z	66500001	67000000	0.00045006157660661757	609	110	244411	1986
Inambari	chr_Z	67000001	67500000	0.0016184322109814508	766	542	334892	1488
Rondonia	chr_Z	1	500000	NA	0	0	0	0
Rondonia	chr_Z	500001	1000000	NA	0	0	0	0
Rondonia	chr_Z	1000001	1500000	NA	0	0	0	0
Rondonia	chr_Z	1500001	2000000	NA	0	0	0	0
Rondonia	chr_Z	2000001	2500000	NA	0	0	0	0
Rondonia	chr_Z	2500001	3000000	NA	0	0	0	0
Rondonia	chr_Z	3000001	3500000	0.0022539371966776005	446	235	104262	1776
Rondonia	chr_Z	3500001	4000000	0.0024043408098946206	348	222	92333	870
Rondonia	chr_Z	4000001	4500000	0.0021371435549856505	182	105	49131	422
Rondonia	chr_Z	4500001	5000000	0.0027049896655523035	552	390	144178	1500
Rondonia	chr_Z	5000001	5500000	0.0018601472932958773	317	147	79026	1030
Rondonia	chr_Z	5500001	6000000	0.0017795622656804134	581	281	157904	1306
Rondonia	chr_Z	6000001	6500000	0.0037123011347118045	933	830	223581	3488
Rondonia	chr_Z	6500001	7000000	0.0034463783244077337	1483	1215	352544	5662
Rondonia	chr_Z	7000001	7500000	0.0022121671425095486	1829	991	447977	6360
Rondonia	chr_Z	7500001	8000000	0.0018734948565449216	1172	487	259942	5324
Rondonia	chr_Z	8000001	8500000	0.0020346389454935876	1347	650	319467	5096
Rondonia	chr_Z	8500001	9000000	0.0011589403973509935	225	63	54360	794
Rondonia	chr_Z	9000001	9500000	0.0036725337973497526	900	878	239072	2280
Rondonia	chr_Z	9500001	10000000	0.004269233030477077	884	944	221117	2854
Rondonia	chr_Z	10000001	10500000	0.003154233492844721	627	555	175954	1186
Rondonia	chr_Z	10500001	11000000	0.00220125786163522	165	84	38160	690
Rondonia	chr_Z	11000001	11500000	0.0024339648734614853	551	352	144620	1478
Rondonia	chr_Z	11500001	12000000	0.002922960570692721	413	286	97846	1582
Rondonia	chr_Z	12000001	12500000	0.0022891893610502523	715	396	172987	2560
Rondonia	chr_Z	12500001	13000000	0.007675046665872354	396	773	100716	1184
Rondonia	chr_Z	13000001	13500000	0.002951669073303321	170	139	47092	340
Rondonia	chr_Z	13500001	14000000	0.0028039608150884836	422	318	113411	998
Rondonia	chr_Z	14000001	14500000	0.0033067216941240147	445	391	118244	1162
Rondonia	chr_Z	14500001	15000000	0.0008018283401295789	941	187	233217	3208
Rondonia	chr_Z	15000001	15500000	0.0005711229364784378	849	126	220618	2350
Rondonia	chr_Z	15500001	16000000	0.0007596722556839764	453	84	110574	1582
Rondonia	chr_Z	16000001	16500000	0.0012169783318492133	531	164	134760	1630
Rondonia	chr_Z	16500001	17000000	0.004494845538027854	854	1046	232711	1862
Rondonia	chr_Z	17000001	17500000	0.002141823444283647	385	185	86375	1700
Rondonia	chr_Z	17500001	18000000	0.0037256703700609805	264	223	59855	1178
Rondonia	chr_Z	18000001	18500000	0.0035957015022949836	612	528	146842	2220
Rondonia	chr_Z	18500001	19000000	0.0016415012391098847	679	257	156564	2798
Rondonia	chr_Z	19000001	19500000	0.0012775670394272296	1179	389	304485	3364
Rondonia	chr_Z	19500001	20000000	0.0024301399000200372	776	473	194639	2482
Rondonia	chr_Z	20000001	20500000	0.0025645156959102017	552	382	148956	1280
Rondonia	chr_Z	20500001	21000000	0.005074281848166211	990	1260	248311	3182
Rondonia	chr_Z	21000001	21500000	0.001387705630747341	492	158	113857	1974
Rondonia	chr_Z	21500001	22000000	0.0013424357022412128	256	82	61083	938
Rondonia	chr_Z	22000001	22500000	0.0011971746677840297	471	120	100236	2374
Rondonia	chr_Z	22500001	23000000	0.0015247842042693958	620	236	154776	2008
Rondonia	chr_Z	23000001	23500000	0.0011797050737315672	403	118	100025	1316
Rondonia	chr_Z	23500001	24000000	0.0014657150140198827	405	138	94152	1634
Rondonia	chr_Z	24000001	24500000	0.0	223	0	58427	592
Rondonia	chr_Z	24500001	25000000	0.0006836775776543782	460	90	131641	750
Rondonia	chr_Z	25000001	25500000	0.0010585966872644938	1023	252	238051	4168
Rondonia	chr_Z	25500001	26000000	0.0025218548223426567	1196	671	266074	5412
Rondonia	chr_Z	26000001	26500000	0.002294001891736157	413	211	91979	1900
Rondonia	chr_Z	26500001	27000000	0.002809384100726434	670	519	184738	1416
Rondonia	chr_Z	27000001	27500000	0.0004121666825958138	617	69	167408	1402
Rondonia	chr_Z	27500001	28000000	0.0024249179142693616	232	161	66394	380
Rondonia	chr_Z	28000001	28500000	0.003215434083601286	172	143	44473	478
Rondonia	chr_Z	28500001	29000000	0.0	79	0	18249	316
Rondonia	chr_Z	29000001	29500000	0.0	252	0	66402	644
Rondonia	chr_Z	29500001	30000000	0.003147110684552374	575	423	134409	2292
Rondonia	chr_Z	30000001	30500000	0.0011838688324252763	315	93	78556	1022
Rondonia	chr_Z	30500001	31000000	0.004665933797483816	456	573	122805	1118
Rondonia	chr_Z	31000001	31500000	0.0023284313725490196	249	152	65280	658
Rondonia	chr_Z	31500001	32000000	0.0009345288078662947	605	138	147668	2090
Rondonia	chr_Z	32000001	32500000	0.0011521369397048335	343	105	91135	904
Rondonia	chr_Z	32500001	33000000	0.0029878971255673224	599	395	132200	2758
Rondonia	chr_Z	33000001	33500000	0.0037297802872504632	703	650	174273	2300
Rondonia	chr_Z	33500001	34000000	0.0005472170106316448	614	91	166296	1428
Rondonia	chr_Z	34000001	34500000	0.002061377163763447	595	302	146504	2030
Rondonia	chr_Z	34500001	35000000	0.0004240796461964095	178	21	49519	350
Rondonia	chr_Z	35000001	35500000	0.0	106	0	26376	340
Rondonia	chr_Z	35500001	36000000	0.002772330253841489	468	352	126969	1046
Rondonia	chr_Z	36000001	36500000	0.0010332344121440002	540	133	128722	2012
Rondonia	chr_Z	36500001	37000000	0.0016271763483659395	758	260	159786	3872
Rondonia	chr_Z	37000001	37500000	0.0030905595767169603	625	500	161783	1756
Rondonia	chr_Z	37500001	38000000	0.0026054682930460584	736	490	188066	2236
Rondonia	chr_Z	38000001	38500000	0.0013801551653736218	534	169	122450	2216
Rondonia	chr_Z	38500001	39000000	0.002857193248558176	655	486	170097	1836
Rondonia	chr_Z	39000001	39500000	0.005598350318688435	464	657	117356	1440
Rondonia	chr_Z	39500001	40000000	0.003538277434587147	582	547	154595	1582
Rondonia	chr_Z	40000001	40500000	0.0003757456202151144	483	48	127746	1242
Rondonia	chr_Z	40500001	41000000	0.0	213	0	59803	396
Rondonia	chr_Z	41000001	41500000	0.0008895478131949593	549	132	148390	1270
Rondonia	chr_Z	41500001	42000000	0.001449718915610251	249	90	62081	808
Rondonia	chr_Z	42000001	42500000	0.0010665671204020959	1217	320	300028	4266
Rondonia	chr_Z	42500001	43000000	0.0017783918047002455	1623	726	408234	5194
Rondonia	chr_Z	43000001	43500000	0.0013452664055073693	1222	409	304029	4002
