pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Inambari	chr_Z	20500001	21000000	0.004510828459990806	979	1825	404582	2740
Inambari	chr_Z	21000001	21500000	0.0003738372205930903	490	77	205972	1264
Inambari	chr_Z	21500001	22000000	0.0013226517554707242	254	123	92995	1130
Inambari	chr_Z	22000001	22500000	0.0011129887535691392	469	191	171610	2132
Inambari	chr_Z	22500001	23000000	0.0007903875058307275	616	183	231532	2624
Inambari	chr_Z	23000001	23500000	0.0023507780396608956	399	381	162074	1236
Inambari	chr_Z	23500001	24000000	0.00241403287807822	403	368	152442	1668
Inambari	chr_Z	24000001	24500000	0.0012679274171361586	223	106	83601	926
Inambari	chr_Z	24500001	25000000	0.0008301394526470129	455	154	185511	1378
Inambari	chr_Z	25000001	25500000	0.0012485950251673753	995	511	409260	2840
Inambari	chr_Z	25500001	26000000	0.0010365630178599133	1156	461	444739	4474
Inambari	chr_Z	26000001	26500000	0.0021423428802219606	412	366	170841	1126
Inambari	chr_Z	26500001	27000000	0.002791533338777813	666	752	269386	2076
Inambari	chr_Z	27000001	27500000	0.0004495031384951277	613	112	249164	1880
Inambari	chr_Z	27500001	28000000	0.002482894345408362	232	217	87398	948
Inambari	chr_Z	28000001	28500000	0.0004263639972359851	171	29	68017	566
Inambari	chr_Z	28500001	29000000	0.0	79	0	21804	632
Inambari	chr_Z	29000001	29500000	0.0	252	0	97821	918
Inambari	chr_Z	29500001	30000000	0.0017646520585428767	569	405	229507	1786
Inambari	chr_Z	30000001	30500000	0.0022917654496601866	314	261	113886	1476
Inambari	chr_Z	30500001	31000000	0.0003348644078202001	451	60	179177	1526
Inambari	chr_Z	31000001	31500000	0.00025557532846162586	246	27	105644	552
Inambari	chr_Z	31500001	32000000	0.0013365729926851453	603	313	234181	2214
Inambari	chr_Z	32000001	32500000	0.0006014222645200518	341	91	151308	592
Inambari	chr_Z	32500001	33000000	0.002172849571952711	596	533	245300	1704
Inambari	chr_Z	33000001	33500000	0.0004270913174623149	694	112	262239	2834
Inambari	chr_Z	33500001	34000000	0.0016568977898668465	610	413	249261	1806
Inambari	chr_Z	34000001	34500000	0.0010811280203199965	590	249	230315	2122
Inambari	chr_Z	34500001	35000000	0.0011225371921086925	178	87	77503	362
Inambari	chr_Z	35000001	35500000	0.0006349206349206349	105	29	45675	210
Inambari	chr_Z	35500001	36000000	0.0014077098414447813	466	281	199615	1074
Inambari	chr_Z	36000001	36500000	0.0004106776180698152	534	87	211845	1830
Inambari	chr_Z	36500001	37000000	0.001283278094284501	755	405	315598	2012
Inambari	chr_Z	37000001	37500000	0.001497625034925957	622	402	268425	1342
Inambari	chr_Z	37500001	38000000	0.0014103117513897172	729	428	303479	1962
Inambari	chr_Z	38000001	38500000	0.003054112961816861	532	681	222978	1420
Inambari	chr_Z	38500001	39000000	0.0004515469588312323	652	110	243607	2762
Inambari	chr_Z	39000001	39500000	0.003923988788603461	464	763	194445	1198
Inambari	chr_Z	39500001	40000000	0.0016257525693782813	573	401	246655	1258
Inambari	chr_Z	40000001	40500000	0.001038848489225419	480	187	180007	2042
Inambari	chr_Z	40500001	41000000	0.0015973856527942056	212	131	82009	790
Inambari	chr_Z	41000001	41500000	0.0009218596549743362	548	199	215868	1936
Inambari	chr_Z	41500001	42000000	0.0002830327525501251	246	25	88329	1166
Inambari	chr_Z	42000001	42500000	0.0008096616888227643	1181	394	486623	3362
Inambari	chr_Z	42500001	43000000	0.0008727073961175391	1573	562	643973	4582
Inambari	chr_Z	43000001	43500000	0.0010415885475256023	1179	500	480036	3536
Inambari	chr_Z	43500001	44000000	0.002465341145583197	520	539	218631	1322
Inambari	chr_Z	44000001	44500000	0.002786647314949202	53	48	17225	318
Inambari	chr_Z	44500001	45000000	0.001962539054527185	166	125	63693	638
Inambari	chr_Z	45000001	45500000	0.0002460356513595454	281	31	125998	444
Inambari	chr_Z	45500001	46000000	0.0012268421653288699	253	129	105148	696
Inambari	chr_Z	46000001	46500000	0.0006554795179429129	1117	293	447001	3710
Inambari	chr_Z	46500001	47000000	0.0011433624001463503	323	150	131192	1008
Inambari	chr_Z	47000001	47500000	0.003778870424138082	358	518	137078	1412
Inambari	chr_Z	47500001	48000000	0.0023059611871915713	481	457	198182	1380
Inambari	chr_Z	48000001	48500000	0.0005565129972712912	154	31	55704	752
Inambari	chr_Z	48500001	49000000	0.0038929129838220747	465	732	188034	1444
Inambari	chr_Z	49000001	49500000	0.003448396787730721	463	590	171094	2068
Inambari	chr_Z	49500001	50000000	0.0030579867418434026	911	1037	339112	3928
Inambari	chr_Z	50000001	50500000	0.0054013746595772275	415	833	154220	1760
Inambari	chr_Z	50500001	51000000	0.0016423650056080756	411	287	174748	984
Inambari	chr_Z	51000001	51500000	0.0009945808096907874	789	312	313700	2672
Inambari	chr_Z	51500001	52000000	0.0011031309032890344	530	233	211217	1790
Inambari	chr_Z	52000001	52500000	0.0019052155275065491	659	520	272935	1834
Inambari	chr_Z	52500001	53000000	0.0028328251223844114	407	445	157087	1586
Inambari	chr_Z	53000001	53500000	0.0038081102456041516	455	703	184606	1396
Inambari	chr_Z	53500001	54000000	0.0008342602892102336	145	60	71920	0
Inambari	chr_Z	54000001	54500000	NA	0	0	0	0
Inambari	chr_Z	54500001	55000000	0.0013309759828363694	405	201	151017	1734
Inambari	chr_Z	55000001	55500000	0.002361224279008917	845	823	348548	2384
Inambari	chr_Z	55500001	56000000	0.0033214141444366315	494	666	200517	1502
Inambari	chr_Z	56000001	56500000	0.004924681344148319	498	918	186408	2200
Inambari	chr_Z	56500001	57000000	0.0008664487416801228	328	110	126955	1282
Inambari	chr_Z	57000001	57500000	0.006965161470889441	390	1095	157211	1330
Inambari	chr_Z	57500001	58000000	0.0034433360932592098	810	1048	304356	3408
Inambari	chr_Z	58000001	58500000	0.005149670382278923	388	796	154573	1286
Inambari	chr_Z	58500001	59000000	0.004594865294620273	446	812	176719	1522
Inambari	chr_Z	59000001	59500000	0.0009366018493295339	801	306	326713	2398
Inambari	chr_Z	59500001	60000000	0.001973684210526316	493	369	186960	1976
Inambari	chr_Z	60000001	60500000	0.0030430844137462492	1298	1505	494564	5160
Inambari	chr_Z	60500001	61000000	0.004290539512521681	1126	2115	492945	2190
Inambari	chr_Z	61000001	61500000	0.0034720676608056976	762	1014	292045	3014
Inambari	chr_Z	61500001	62000000	0.0024173116705018247	713	728	301161	1774
Inambari	chr_Z	62000001	62500000	0.0021815253347469074	496	428	196193	1694
Inambari	chr_Z	62500001	63000000	0.0031089544490158477	796	1036	333231	2074
Inambari	chr_Z	63000001	63500000	0.0033961210352313775	300	377	111009	1326
Inambari	chr_Z	63500001	64000000	0.005689147055054884	292	666	117065	958
Inambari	chr_Z	64000001	64500000	0.0022649297238499337	711	608	268441	2942
Inambari	chr_Z	64500001	65000000	0.0026150722430702852	549	577	220644	1776
Inambari	chr_Z	65000001	65500000	0.0014957152158229074	155	85	56829	702
Inambari	chr_Z	65500001	66000000	0.0026868963673428465	357	402	149615	922
Inambari	chr_Z	66000001	66500000	0.0031671559376528972	566	725	228912	1776
Inambari	chr_Z	66500001	67000000	0.0004508640194117454	608	110	243976	1984
Inambari	chr_Z	67000001	67500000	0.0009875585794908923	755	326	330107	1466
Rondonia	chr_Z	1	500000	NA	0	0	0	0
Rondonia	chr_Z	500001	1000000	NA	0	0	0	0
Rondonia	chr_Z	1000001	1500000	NA	0	0	0	0
Rondonia	chr_Z	1500001	2000000	NA	0	0	0	0
Rondonia	chr_Z	2000001	2500000	NA	0	0	0	0
Rondonia	chr_Z	2500001	3000000	NA	0	0	0	0
Rondonia	chr_Z	3000001	3500000	0.001037545574431774	441	107	103128	1754
Rondonia	chr_Z	3500001	4000000	0.0007563716086599068	344	69	91225	862
Rondonia	chr_Z	4000001	4500000	0.0021513748309634063	181	105	48806	422
Rondonia	chr_Z	4500001	5000000	0.001826605453222104	547	261	142888	1486
Rondonia	chr_Z	5000001	5500000	0.0018678288712976963	316	147	78701	1030
Rondonia	chr_Z	5500001	6000000	0.0013874657111398222	578	218	157121	1298
Rondonia	chr_Z	6000001	6500000	0.0028764782528325197	925	638	221799	3452
Rondonia	chr_Z	6500001	7000000	0.002925306041915089	1471	1023	349707	5616
Rondonia	chr_Z	7000001	7500000	0.0015845895845354877	1811	703	443648	6294
Rondonia	chr_Z	7500001	8000000	0.0016298906420992992	1162	420	257686	5280
Rondonia	chr_Z	8000001	8500000	0.0017335728968981992	1335	549	316687	5048
Rondonia	chr_Z	8500001	9000000	0.0011589403973509935	225	63	54360	794
Rondonia	chr_Z	9000001	9500000	0.002623584055103811	880	614	234031	2218
Rondonia	chr_Z	9500001	10000000	0.0027752081406105457	869	603	217281	2808
Rondonia	chr_Z	10000001	10500000	0.0012764782998689022	620	222	173916	1176
Rondonia	chr_Z	10500001	11000000	0.0022172949002217295	164	84	37884	688
Rondonia	chr_Z	11000001	11500000	0.001965018504502878	549	283	144019	1476
Rondonia	chr_Z	11500001	12000000	0.002030802218419479	410	197	97006	1576
Rondonia	chr_Z	12000001	12500000	0.0007348567029429261	709	126	171462	2542
Rondonia	chr_Z	12500001	13000000	0.004613060537548285	389	455	98633	1176
Rondonia	chr_Z	13000001	13500000	0.0029898259878256006	168	139	46491	338
Rondonia	chr_Z	13500001	14000000	0.0018261504747991235	418	205	112258	992
Rondonia	chr_Z	14000001	14500000	0.0019313341725440154	436	224	115982	1132
Rondonia	chr_Z	14500001	15000000	0.00039190583809063477	926	90	229647	3150
Rondonia	chr_Z	15000001	15500000	0.00039697926475747337	833	86	216636	2298
Rondonia	chr_Z	15500001	16000000	0.0007628873469684309	451	84	110108	1574
Rondonia	chr_Z	16000001	16500000	0.0012216469887146636	529	164	134245	1624
Rondonia	chr_Z	16500001	17000000	0.0017510464898487217	843	402	229577	1844
Rondonia	chr_Z	17000001	17500000	0.0016886383751805096	383	145	85868	1694
Rondonia	chr_Z	17500001	18000000	0.003115742159566861	259	183	58734	1154
Rondonia	chr_Z	18000001	18500000	0.0016532113630727688	605	240	145172	2194
Rondonia	chr_Z	18500001	19000000	0.0009120076634888558	661	139	152411	2724
Rondonia	chr_Z	19000001	19500000	0.0010855127868012434	1148	322	296634	3268
Rondonia	chr_Z	19500001	20000000	0.0014008592631167816	765	269	192025	2440
Rondonia	chr_Z	20000001	20500000	0.0014301864690739203	544	210	146834	1260
Rondonia	chr_Z	20500001	21000000	0.0030285367235553307	979	743	245333	3156
Rondonia	chr_Z	21000001	21500000	0.0008906918294457428	490	101	113395	1966
Rondonia	chr_Z	21500001	22000000	0.0006933438985736926	254	42	60576	932
Rondonia	chr_Z	22000001	22500000	0.0005508152065056283	469	55	99852	2362
Rondonia	chr_Z	22500001	23000000	0.00044888851300800846	616	69	153713	1998
Rondonia	chr_Z	23000001	23500000	0.0009594893496682186	399	95	99011	1304
Rondonia	chr_Z	23500001	24000000	0.0	403	0	93690	1626
Rondonia	chr_Z	24000001	24500000	0.0	223	0	58427	592
Rondonia	chr_Z	24500001	25000000	0.0005295553270196012	455	69	130298	738
Rondonia	chr_Z	25000001	25500000	0.000633768204668328	995	147	231946	4034
Rondonia	chr_Z	25500001	26000000	0.0012850476360558743	1156	331	257578	5212
Rondonia	chr_Z	26000001	26500000	0.0019493389671770523	412	179	91826	1892
Rondonia	chr_Z	26500001	27000000	0.0023884397340616535	666	439	183802	1400
Rondonia	chr_Z	27000001	27500000	0.0004149028285549355	613	69	166304	1394
Rondonia	chr_Z	27500001	28000000	0.0024249179142693616	232	161	66394	380
Rondonia	chr_Z	28000001	28500000	0.0	171	0	44197	476
Rondonia	chr_Z	28500001	29000000	0.0	79	0	18249	316
Rondonia	chr_Z	29000001	29500000	0.0	252	0	66402	644
Rondonia	chr_Z	29500001	30000000	0.001157120423175469	569	154	133089	2264
Rondonia	chr_Z	30000001	30500000	0.0011880429228410833	314	93	78280	1020
Rondonia	chr_Z	30500001	31000000	0.0010868670234664471	451	132	121450	1106
Rondonia	chr_Z	31000001	31500000	0.0	246	0	64497	650
Rondonia	chr_Z	31500001	32000000	0.0009372007579101781	603	138	147247	2080
Rondonia	chr_Z	32000001	32500000	0.0011582117211026176	341	105	90657	896
Rondonia	chr_Z	32500001	33000000	0.0022114310466680347	596	291	131589	2742
Rondonia	chr_Z	33000001	33500000	0.0019935022288866027	694	343	172059	2270
Rondonia	chr_Z	33500001	34000000	0.0005512011338994755	610	91	165094	1424
Rondonia	chr_Z	34000001	34500000	0.0020739479178112294	590	302	145616	1996
Rondonia	chr_Z	34500001	35000000	0.0004240796461964095	178	21	49519	350
Rondonia	chr_Z	35000001	35500000	0.0	105	0	26100	338
Rondonia	chr_Z	35500001	36000000	0.0016526703673830875	466	209	126462	1040
Rondonia	chr_Z	36000001	36500000	0.0007610529206386568	534	97	127455	1982
Rondonia	chr_Z	36500001	37000000	0.0016338431761911344	755	260	159134	3858
Rondonia	chr_Z	37000001	37500000	0.002961151186322834	622	477	161086	1744
Rondonia	chr_Z	37500001	38000000	0.0024136321946353003	729	450	186441	2208
Rondonia	chr_Z	38000001	38500000	0.00138640502715385	532	169	121898	2212
Rondonia	chr_Z	38500001	39000000	0.0013174607863409447	652	223	169265	1830
Rondonia	chr_Z	39000001	39500000	0.005598350318688435	464	657	117356	1440
Rondonia	chr_Z	39500001	40000000	0.0018008662561042137	573	274	152149	1560
Rondonia	chr_Z	40000001	40500000	0.0	480	0	126820	1240
Rondonia	chr_Z	40500001	41000000	0.0	212	0	59478	396
Rondonia	chr_Z	41000001	41500000	0.0008912054228499669	548	132	148114	1268
Rondonia	chr_Z	41500001	42000000	0.0014661801120813241	246	90	61384	796
Rondonia	chr_Z	42000001	42500000	0.0005877460112324793	1181	171	290942	4150
Rondonia	chr_Z	42500001	43000000	0.0011741712623477365	1573	465	396024	5018
Rondonia	chr_Z	43000001	43500000	0.0006131166079664284	1179	180	293582	3850
Rondonia	chr_Z	43500001	44000000	0.0030590079190497142	520	445	145472	984
Rondonia	chr_Z	44000001	44500000	0.0	53	0	10070	318
